2004-W01;CH012;Y80T84;F;;6
2004-W01;CH012;Y80T84;M;;7
2004-W01;CH012;Y85T89;T;;10
2004-W01;CH012;Y85T89;F;;4
2004-W01;CH012;Y85T89;M;;6
2004-W01;CH012;Y_GE90;T;;15
2004-W01;CH012;Y_GE90;F;;9
2004-W01;CH012;Y_GE90;M;;6
2004-W01;CH013;_T;T;;69
2004-W01;CH013;_T;F;;36
2004-W01;CH013;_T;M;;33
2004-W01;CH013;Y30T34;T;;1
2004-W01;CH013;Y30T34;F;;1
2004-W01;CH013;Y35T39;T;;1
2004-W01;CH013;Y35T39;M;;1
2004-W01;CH013;Y40T44;T;;1
2004-W01;CH013;Y40T44;M;;1
2004-W01;CH013;Y45T49;T;;1
2004-W01;CH013;Y45T49;M;;1
2004-W01;CH013;Y50T54;T;;3
2004-W01;CH013;Y50T54;M;;3
2004-W01;CH013;Y55T59;T;;3
2004-W01;CH013;Y55T59;F;;1
2004-W01;CH013;Y55T59;M;;2
2004-W01;CH013;Y60T64;T;;2
2004-W01;CH013;Y60T64;M;;2
2004-W01;CH013;Y65T69;T;;5
2004-W01;CH013;Y65T69;F;;2
2004-W01;CH013;Y65T69;M;;3
2004-W01;CH013;Y70T74;T;;7
2004-W01;CH013;Y70T74;F;;3
2004-W01;CH013;Y70T74;M;;4
2004-W01;CH013;Y75T79;T;;8
2004-W01;CH013;Y75T79;F;;6
2004-W01;CH013;Y75T79;M;;2
2004-W01;CH013;Y80T84;T;;11
2004-W01;CH013;Y80T84;F;;7
2004-W01;CH013;Y80T84;M;;4
2004-W01;CH013;Y85T89;T;;13
2004-W01;CH013;Y85T89;F;;7
2004-W01;CH013;Y85T89;M;;6
2004-W01;CH013;Y_GE90;T;;13
2004-W01;CH013;Y_GE90;F;;9
2004-W01;CH013;Y_GE90;M;;4
2004-W01;CH021;_T;T;;252
2004-W01;CH021;_T;F;;145
2004-W01;CH021;_T;M;;107
2004-W01;CH021;Y20T24;T;;2
2004-W01;CH021;Y20T24;M;;2
2004-W01;CH021;Y25T29;T;;1
2004-W01;CH021;Y25T29;M;;1
2004-W01;CH021;Y30T34;T;;2
2004-W01;CH021;Y30T34;M;;2
2004-W01;CH021;Y35T39;T;;1
2004-W01;CH021;Y35T39;M;;1
2004-W01;CH021;Y40T44;T;;1
2004-W01;CH021;Y40T44;M;;1
2004-W01;CH021;Y45T49;T;;3
2004-W01;CH021;Y45T49;M;;3
2004-W01;CH021;Y50T54;T;;6
2004-W01;CH021;Y50T54;F;;2
2004-W01;CH021;Y50T54;M;;4
2004-W01;CH021;Y55T59;T;;8
2004-W01;CH021;Y55T59;F;;4
2004-W01;CH021;Y55T59;M;;4
2004-W01;CH021;Y60T64;T;;8
2004-W01;CH021;Y60T64;F;;2
2004-W01;CH021;Y60T64;M;;6
2004-W01;CH021;Y65T69;T;;8
2004-W01;CH021;Y65T69;F;;6
2004-W01;CH021;Y65T69;M;;2
2004-W01;CH021;Y70T74;T;;15
2004-W01;CH021;Y70T74;F;;7
2004-W01;CH021;Y70T74;M;;8
2004-W01;CH021;Y75T79;T;;24
2004-W01;CH021;Y75T79;F;;14
2004-W01;CH021;Y75T79;M;;10
2004-W01;CH021;Y80T84;T;;42
2004-W01;CH021;Y80T84;F;;20
2004-W01;CH021;Y80T84;M;;22
2004-W01;CH021;Y85T89;T;;57
2004-W01;CH021;Y85T89;F;;35
2004-W01;CH021;Y85T89;M;;22
2004-W01;CH021;Y_GE90;T;;74
2004-W01;CH021;Y_GE90;F;;55
2004-W01;CH021;Y_GE90;M;;19
2004-W01;CH022;_T;T;;40
2004-W01;CH022;_T;F;;14
2004-W01;CH022;_T;M;;26
2004-W01;CH022;Y15T19;T;;1
2004-W01;CH022;Y15T19;M;;1
2004-W01;CH022;Y50T54;T;;1
2004-W01;CH022;Y50T54;M;;1
2004-W01;CH022;Y55T59;T;;1
2004-W01;CH022;Y55T59;M;;1
2004-W01;CH022;Y60T64;T;;2
2004-W01;CH022;Y60T64;M;;2
2004-W01;CH022;Y65T69;T;;4
2004-W01;CH022;Y65T69;M;;4
2004-W01;CH022;Y70T74;T;;4
2004-W01;CH022;Y70T74;F;;2
2004-W01;CH022;Y70T74;M;;2
2004-W01;CH022;Y75T79;T;;3
2004-W01;CH022;Y75T79;F;;1
2004-W01;CH022;Y75T79;M;;2
2004-W01;CH022;Y80T84;T;;3
2004-W01;CH022;Y80T84;F;;1
2004-W01;CH022;Y80T84;M;;2
2004-W01;CH022;Y85T89;T;;11
2004-W01;CH022;Y85T89;F;;5
2004-W01;CH022;Y85T89;M;;6
2004-W01;CH022;Y_GE90;T;;10
2004-W01;CH022;Y_GE90;F;;5
2004-W01;CH022;Y_GE90;M;;5
2004-W01;CH023;_T;T;;46
2004-W01;CH023;_T;F;;22
2004-W01;CH023;_T;M;;24
2004-W01;CH023;Y0T4;T;;1
2004-W01;CH023;Y0T4;M;;1
2004-W01;CH023;Y50T54;T;;2
2004-W01;CH023;Y50T54;F;;1
2004-W01;CH023;Y50T54;M;;1
2004-W01;CH023;Y55T59;T;;1
2004-W01;CH023;Y55T59;M;;1
2004-W01;CH023;Y60T64;T;;2
2004-W01;CH023;Y60T64;M;;2
2004-W01;CH023;Y65T69;T;;3
2004-W01;CH023;Y65T69;F;;2
2004-W01;CH023;Y65T69;M;;1
2004-W01;CH023;Y70T74;T;;6
2004-W01;CH023;Y70T74;F;;1
2004-W01;CH023;Y70T74;M;;5
2004-W01;CH023;Y75T79;T;;6
2004-W01;CH023;Y75T79;F;;4
2004-W01;CH023;Y75T79;M;;2
2004-W01;CH023;Y80T84;T;;7
2004-W01;CH023;Y80T84;F;;3
2004-W01;CH023;Y80T84;M;;4
2004-W01;CH023;Y85T89;T;;8
2004-W01;CH023;Y85T89;F;;6
2004-W01;CH023;Y85T89;M;;2
2004-W01;CH023;Y_GE90;T;;10
2004-W01;CH023;Y_GE90;F;;5
2004-W01;CH023;Y_GE90;M;;5
2004-W01;CH024;_T;T;;44
2004-W01;CH024;_T;F;;25
2004-W01;CH024;_T;M;;19
2004-W01;CH024;Y0T4;T;;1
2004-W01;CH024;Y0T4;F;;1
2004-W01;CH024;Y20T24;T;;1
2004-W01;CH024;Y20T24;M;;1
2004-W01;CH024;Y25T29;T;;1
2004-W01;CH024;Y25T29;F;;1
2004-W01;CH024;Y35T39;T;;1
2004-W01;CH024;Y35T39;M;;1
2004-W01;CH024;Y40T44;T;;1
2004-W01;CH024;Y40T44;M;;1
2004-W01;CH024;Y45T49;T;;1
2004-W01;CH024;Y45T49;M;;1
2004-W01;CH024;Y50T54;T;;3
2004-W01;CH024;Y50T54;M;;3
2004-W01;CH024;Y55T59;T;;2
2004-W01;CH024;Y55T59;F;;2
2004-W01;CH024;Y60T64;T;;2
2004-W01;CH024;Y60T64;M;;2
2004-W01;CH024;Y65T69;T;;2
2004-W01;CH024;Y65T69;F;;1
2004-W01;CH024;Y65T69;M;;1
2004-W01;CH024;Y70T74;T;;2
2004-W01;CH024;Y70T74;F;;1
2004-W01;CH024;Y70T74;M;;1
2004-W01;CH024;Y75T79;T;;5
2004-W01;CH024;Y75T79;F;;1
2004-W01;CH024;Y75T79;M;;4
2004-W01;CH024;Y80T84;T;;5
2004-W01;CH024;Y80T84;F;;4
2004-W01;CH024;Y80T84;M;;1
2004-W01;CH024;Y85T89;T;;8
2004-W01;CH024;Y85T89;F;;6
2004-W01;CH024;Y85T89;M;;2
2004-W01;CH024;Y_GE90;T;;9
2004-W01;CH024;Y_GE90;F;;8
2004-W01;CH024;Y_GE90;M;;1
2004-W01;CH025;_T;T;;17
2004-W01;CH025;_T;F;;11
2004-W01;CH025;_T;M;;6
2004-W01;CH025;Y55T59;T;;1
2004-W01;CH025;Y55T59;F;;1
2004-W01;CH025;Y70T74;T;;3
2004-W01;CH025;Y70T74;F;;1
2004-W01;CH025;Y70T74;M;;2
2004-W01;CH025;Y75T79;T;;1
2004-W01;CH025;Y75T79;M;;1
2004-W01;CH025;Y80T84;T;;2
2004-W01;CH025;Y80T84;F;;1
2004-W01;CH025;Y80T84;M;;1
2004-W01;CH025;Y85T89;T;;3
2004-W01;CH025;Y85T89;F;;3
2004-W01;CH025;Y_GE90;T;;7
2004-W01;CH025;Y_GE90;F;;5
2004-W01;CH025;Y_GE90;M;;2
2004-W01;CH031;_T;T;;56
2004-W01;CH031;_T;F;;31
2004-W01;CH031;_T;M;;25
2004-W01;CH031;Y60T64;T;;3
2004-W01;CH031;Y60T64;F;;1
2004-W01;CH031;Y60T64;M;;2
2004-W01;CH031;Y65T69;T;;2
2004-W01;CH031;Y65T69;M;;2
2004-W01;CH031;Y70T74;T;;5
2004-W01;CH031;Y70T74;F;;3
2004-W01;CH031;Y70T74;M;;2
2004-W01;CH031;Y75T79;T;;4
2004-W01;CH031;Y75T79;F;;2
2004-W01;CH031;Y75T79;M;;2
2004-W01;CH031;Y80T84;T;;15
2004-W01;CH031;Y80T84;F;;5
2004-W01;CH031;Y80T84;M;;10
2004-W01;CH031;Y85T89;T;;7
2004-W01;CH031;Y85T89;F;;4
2004-W01;CH031;Y85T89;M;;3
2004-W01;CH031;Y_GE90;T;;20
2004-W01;CH031;Y_GE90;F;;16
2004-W01;CH031;Y_GE90;M;;4
2004-W01;CH032;_T;T;;39
2004-W01;CH032;_T;F;;21
2004-W01;CH032;_T;M;;18
2004-W01;CH032;Y10T14;T;;1
2004-W01;CH032;Y10T14;M;;1
2004-W01;CH032;Y45T49;T;;1
2004-W01;CH032;Y45T49;M;;1
2004-W01;CH032;Y50T54;T;;1
2004-W01;CH032;Y50T54;F;;1
2004-W01;CH032;Y55T59;T;;1
2004-W01;CH032;Y55T59;M;;1
2004-W01;CH032;Y60T64;T;;3
2004-W01;CH032;Y60T64;F;;1
2004-W01;CH032;Y60T64;M;;2
2004-W01;CH032;Y70T74;T;;6
2004-W01;CH032;Y70T74;F;;2
2004-W01;CH032;Y70T74;M;;4
2004-W01;CH032;Y75T79;T;;1
2004-W01;CH032;Y75T79;M;;1
2004-W01;CH032;Y80T84;T;;8
2004-W01;CH032;Y80T84;F;;6
2004-W01;CH032;Y80T84;M;;2
2004-W01;CH032;Y85T89;T;;11
2004-W01;CH032;Y85T89;F;;5
2004-W01;CH032;Y85T89;M;;6
2004-W01;CH032;Y_GE90;T;;6
2004-W01;CH032;Y_GE90;F;;6
2004-W01;CH033;_T;T;;120
2004-W01;CH033;_T;F;;69
2004-W01;CH033;_T;M;;51
2004-W01;CH033;Y0T4;T;;1
2004-W01;CH033;Y0T4;F;;1
2004-W01;CH033;Y35T39;T;;2
2004-W01;CH033;Y35T39;F;;1
2004-W01;CH033;Y35T39;M;;1
2004-W01;CH033;Y40T44;T;;1
2004-W01;CH033;Y40T44;M;;1
2004-W01;CH033;Y45T49;T;;1
2004-W01;CH033;Y45T49;F;;1
2004-W01;CH033;Y50T54;T;;2
2004-W01;CH033;Y50T54;F;;1
2004-W01;CH033;Y50T54;M;;1
2004-W01;CH033;Y55T59;T;;11
2004-W01;CH033;Y55T59;F;;4
2004-W01;CH033;Y55T59;M;;7
2004-W01;CH033;Y60T64;T;;4
2004-W01;CH033;Y60T64;F;;2
2004-W01;CH033;Y60T64;M;;2
2004-W01;CH033;Y65T69;T;;5
2004-W01;CH033;Y65T69;F;;1
2004-W01;CH033;Y65T69;M;;4
2004-W01;CH033;Y70T74;T;;9
2004-W01;CH033;Y70T74;F;;5
2004-W01;CH033;Y70T74;M;;4
2004-W01;CH033;Y75T79;T;;12
2004-W01;CH033;Y75T79;F;;7
2004-W01;CH033;Y75T79;M;;5
2004-W01;CH033;Y80T84;T;;18
2004-W01;CH033;Y80T84;F;;14
2004-W01;CH033;Y80T84;M;;4
2004-W01;CH033;Y85T89;T;;24
2004-W01;CH033;Y85T89;F;;15
2004-W01;CH033;Y85T89;M;;9
2004-W01;CH033;Y_GE90;T;;30
2004-W01;CH033;Y_GE90;F;;17
2004-W01;CH033;Y_GE90;M;;13
2004-W01;CH040;_T;T;;252
2004-W01;CH040;_T;F;;140
2004-W01;CH040;_T;M;;112
2004-W01;CH040;Y0T4;T;;2
2004-W01;CH040;Y0T4;M;;2
2004-W01;CH040;Y25T29;T;;1
2004-W01;CH040;Y25T29;M;;1
2004-W01;CH040;Y30T34;T;;2
2004-W01;CH040;Y30T34;M;;2
2004-W01;CH040;Y35T39;T;;2
2004-W01;CH040;Y35T39;F;;1
2004-W01;CH040;Y35T39;M;;1
2004-W01;CH040;Y40T44;T;;6
2004-W01;CH040;Y40T44;F;;3
2004-W01;CH040;Y40T44;M;;3
2004-W01;CH040;Y45T49;T;;4
2004-W01;CH040;Y45T49;F;;2
2004-W01;CH040;Y45T49;M;;2
2004-W01;CH040;Y50T54;T;;9
2004-W01;CH040;Y50T54;F;;4
2004-W01;CH040;Y50T54;M;;5
2004-W01;CH040;Y55T59;T;;4
2004-W01;CH040;Y55T59;F;;1
2004-W01;CH040;Y55T59;M;;3
2004-W01;CH040;Y60T64;T;;14
2004-W01;CH040;Y60T64;F;;7
2004-W01;CH040;Y60T64;M;;7
2004-W01;CH040;Y65T69;T;;12
2004-W01;CH040;Y65T69;F;;8
2004-W01;CH040;Y65T69;M;;4
2004-W01;CH040;Y70T74;T;;16
2004-W01;CH040;Y70T74;F;;6
2004-W01;CH040;Y70T74;M;;10
2004-W01;CH040;Y75T79;T;;25
2004-W01;CH040;Y75T79;F;;14
2004-W01;CH040;Y75T79;M;;11
2004-W01;CH040;Y80T84;T;;40
2004-W01;CH040;Y80T84;F;;23
2004-W01;CH040;Y80T84;M;;17
2004-W01;CH040;Y85T89;T;;49
2004-W01;CH040;Y85T89;F;;20
2004-W01;CH040;Y85T89;M;;29
2004-W01;CH040;Y_GE90;T;;66
2004-W01;CH040;Y_GE90;F;;51
2004-W01;CH040;Y_GE90;M;;15
2004-W01;CH051;_T;T;;11
2004-W01;CH051;_T;F;;7
2004-W01;CH051;_T;M;;4
2004-W01;CH051;Y45T49;T;;1
2004-W01;CH051;Y45T49;F;;1
2004-W01;CH051;Y50T54;T;;1
2004-W01;CH051;Y50T54;M;;1
2004-W01;CH051;Y70T74;T;;2
2004-W01;CH051;Y70T74;F;;1
2004-W01;CH051;Y70T74;M;;1
2004-W01;CH051;Y80T84;T;;1
2004-W01;CH051;Y80T84;F;;1
2004-W01;CH051;Y85T89;T;;4
2004-W01;CH051;Y85T89;F;;3
2004-W01;CH051;Y85T89;M;;1
2004-W01;CH051;Y_GE90;T;;2
2004-W01;CH051;Y_GE90;F;;1
2004-W01;CH051;Y_GE90;M;;1
2004-W01;CH052;_T;T;;20
2004-W01;CH052;_T;F;;9
2004-W01;CH052;_T;M;;11
2004-W01;CH052;Y45T49;T;;1
2004-W01;CH052;Y45T49;F;;1
2004-W01;CH052;Y50T54;T;;1
2004-W01;CH052;Y50T54;M;;1
2004-W01;CH052;Y55T59;T;;1
2004-W01;CH052;Y55T59;M;;1
2004-W01;CH052;Y60T64;T;;1
2004-W01;CH052;Y60T64;M;;1
2004-W01;CH052;Y65T69;T;;1
2004-W01;CH052;Y65T69;F;;1
2004-W01;CH052;Y70T74;T;;1
2004-W01;CH052;Y70T74;F;;1
2004-W01;CH052;Y75T79;T;;3
2004-W01;CH052;Y75T79;M;;3
2004-W01;CH052;Y80T84;T;;4
2004-W01;CH052;Y80T84;F;;3
2004-W01;CH052;Y80T84;M;;1
2004-W01;CH052;Y85T89;T;;3
2004-W01;CH052;Y85T89;F;;2
2004-W01;CH052;Y85T89;M;;1
2004-W01;CH052;Y_GE90;T;;4
2004-W01;CH052;Y_GE90;F;;1
2004-W01;CH052;Y_GE90;M;;3
2004-W01;CH053;_T;T;;13
2004-W01;CH053;_T;F;;7
2004-W01;CH053;_T;M;;6
2004-W01;CH053;Y20T24;T;;1
2004-W01;CH053;Y20T24;M;;1
2004-W01;CH053;Y55T59;T;;1
2004-W01;CH053;Y55T59;M;;1
2004-W01;CH053;Y65T69;T;;1
2004-W01;CH053;Y65T69;M;;1
2004-W01;CH053;Y70T74;T;;1
2004-W01;CH053;Y70T74;F;;1
2004-W01;CH053;Y80T84;T;;2
2004-W01;CH053;Y80T84;F;;1
2004-W01;CH053;Y80T84;M;;1
2004-W01;CH053;Y85T89;T;;2
2004-W01;CH053;Y85T89;F;;1
2004-W01;CH053;Y85T89;M;;1
2004-W01;CH053;Y_GE90;T;;5
2004-W01;CH053;Y_GE90;F;;4
2004-W01;CH053;Y_GE90;M;;1
2004-W01;CH054;_T;T;;4
2004-W01;CH054;_T;F;;1
2004-W01;CH054;_T;M;;3
2004-W01;CH054;Y70T74;T;;1
2004-W01;CH054;Y70T74;M;;1
2004-W01;CH054;Y75T79;T;;1
2004-W01;CH054;Y75T79;M;;1
2004-W01;CH054;Y85T89;T;;1
2004-W01;CH054;Y85T89;F;;1
2004-W01;CH054;Y_GE90;T;;1
2004-W01;CH054;Y_GE90;M;;1
2004-W01;CH055;_T;T;;76
2004-W01;CH055;_T;F;;38
2004-W01;CH055;_T;M;;38
2004-W01;CH055;Y20T24;T;;1
2004-W01;CH055;Y20T24;M;;1
2004-W01;CH055;Y40T44;T;;1
2004-W01;CH055;Y40T44;M;;1
2004-W01;CH055;Y50T54;T;;2
2004-W01;CH055;Y50T54;M;;2
2004-W01;CH055;Y55T59;T;;7
2004-W01;CH055;Y55T59;F;;1
2004-W01;CH055;Y55T59;M;;6
2004-W01;CH055;Y60T64;T;;6
2004-W01;CH055;Y60T64;F;;3
2004-W01;CH055;Y60T64;M;;3
2004-W01;CH055;Y65T69;T;;5
2004-W01;CH055;Y65T69;F;;2
2004-W01;CH055;Y65T69;M;;3
2004-W01;CH055;Y70T74;T;;4
2004-W01;CH055;Y70T74;F;;2
2004-W01;CH055;Y70T74;M;;2
2004-W01;CH055;Y75T79;T;;8
2004-W01;CH055;Y75T79;F;;5
2004-W01;CH055;Y75T79;M;;3
2004-W01;CH055;Y80T84;T;;12
2004-W01;CH055;Y80T84;F;;4
2004-W01;CH055;Y80T84;M;;8
2004-W01;CH055;Y85T89;T;;19
2004-W01;CH055;Y85T89;F;;11
2004-W01;CH055;Y85T89;M;;8
2004-W01;CH055;Y_GE90;T;;11
2004-W01;CH055;Y_GE90;F;;10
2004-W01;CH055;Y_GE90;M;;1
2004-W01;CH056;_T;T;;34
2004-W01;CH056;_T;F;;19
2004-W01;CH056;_T;M;;15
2004-W01;CH056;Y40T44;T;;1
2004-W01;CH056;Y40T44;M;;1
2004-W01;CH056;Y50T54;T;;1
2004-W01;CH056;Y50T54;F;;1
2004-W01;CH056;Y60T64;T;;1
2004-W01;CH056;Y60T64;M;;1
2004-W01;CH056;Y65T69;T;;2
2004-W01;CH056;Y65T69;M;;2
2004-W01;CH056;Y70T74;T;;5
2004-W01;CH056;Y70T74;F;;4
2004-W01;CH056;Y70T74;M;;1
2004-W01;CH056;Y75T79;T;;2
2004-W01;CH056;Y75T79;F;;1
2004-W01;CH056;Y75T79;M;;1
2004-W01;CH056;Y80T84;T;;3
2004-W01;CH056;Y80T84;F;;2
2004-W01;CH056;Y80T84;M;;1
2004-W01;CH056;Y85T89;T;;12
2004-W01;CH056;Y85T89;F;;7
2004-W01;CH056;Y85T89;M;;5
2004-W01;CH056;Y_GE90;T;;7
2004-W01;CH056;Y_GE90;F;;4
2004-W01;CH056;Y_GE90;M;;3
2004-W01;CH057;_T;T;;39
2004-W01;CH057;_T;F;;12
2004-W01;CH057;_T;M;;27
2004-W01;CH057;Y55T59;T;;2
2004-W01;CH057;Y55T59;F;;1
2004-W01;CH057;Y55T59;M;;1
2004-W01;CH057;Y65T69;T;;1
2004-W01;CH057;Y65T69;M;;1
2004-W01;CH057;Y70T74;T;;6
2004-W01;CH057;Y70T74;F;;1
2004-W01;CH057;Y70T74;M;;5
2004-W01;CH057;Y75T79;T;;5
2004-W01;CH057;Y75T79;F;;2
2004-W01;CH057;Y75T79;M;;3
2004-W01;CH057;Y80T84;T;;8
2004-W01;CH057;Y80T84;F;;1
2004-W01;CH057;Y80T84;M;;7
2004-W01;CH057;Y85T89;T;;8
2004-W01;CH057;Y85T89;F;;3
2004-W01;CH057;Y85T89;M;;5
2004-W01;CH057;Y_GE90;T;;9
2004-W01;CH057;Y_GE90;F;;4
2004-W01;CH057;Y_GE90;M;;5
2004-W01;CH061;_T;T;;67
2004-W01;CH061;_T;F;;34
2004-W01;CH061;_T;M;;33
2004-W01;CH061;Y20T24;T;;2
2004-W01;CH061;Y20T24;M;;2
2004-W01;CH061;Y35T39;T;;2
2004-W01;CH061;Y35T39;M;;2
2004-W01;CH061;Y40T44;T;;2
2004-W01;CH061;Y40T44;M;;2
2004-W01;CH061;Y55T59;T;;4
2004-W01;CH061;Y55T59;F;;1
2004-W01;CH061;Y55T59;M;;3
2004-W01;CH061;Y60T64;T;;2
2004-W01;CH061;Y60T64;F;;1
2004-W01;CH061;Y60T64;M;;1
2004-W01;CH061;Y65T69;T;;4
2004-W01;CH061;Y65T69;M;;4
2004-W01;CH061;Y70T74;T;;3
2004-W01;CH061;Y70T74;M;;3
2004-W01;CH061;Y75T79;T;;7
2004-W01;CH061;Y75T79;F;;3
2004-W01;CH061;Y75T79;M;;4
2004-W01;CH061;Y80T84;T;;10
2004-W01;CH061;Y80T84;F;;4
2004-W01;CH061;Y80T84;M;;6
2004-W01;CH061;Y85T89;T;;17
2004-W01;CH061;Y85T89;F;;14
2004-W01;CH061;Y85T89;M;;3
2004-W01;CH061;Y_GE90;T;;14
2004-W01;CH061;Y_GE90;F;;11
2004-W01;CH061;Y_GE90;M;;3
2004-W01;CH062;_T;T;;10
2004-W01;CH062;_T;F;;4
2004-W01;CH062;_T;M;;6
2004-W01;CH062;Y55T59;T;;1
2004-W01;CH062;Y55T59;M;;1
2004-W01;CH062;Y75T79;T;;1
2004-W01;CH062;Y75T79;M;;1
2004-W01;CH062;Y80T84;T;;2
2004-W01;CH062;Y80T84;M;;2
2004-W01;CH062;Y85T89;T;;5
2004-W01;CH062;Y85T89;F;;3
2004-W01;CH062;Y85T89;M;;2
2004-W01;CH062;Y_GE90;T;;1
2004-W01;CH062;Y_GE90;F;;1
2004-W01;CH063;_T;T;;20
2004-W01;CH063;_T;F;;5
2004-W01;CH063;_T;M;;15
2004-W01;CH063;Y35T39;T;;1
2004-W01;CH063;Y35T39;M;;1
2004-W01;CH063;Y45T49;T;;1
2004-W01;CH063;Y45T49;M;;1
2004-W01;CH063;Y50T54;T;;1
2004-W01;CH063;Y50T54;M;;1
2004-W01;CH063;Y55T59;T;;1
2004-W01;CH063;Y55T59;M;;1
2004-W01;CH063;Y65T69;T;;2
2004-W01;CH063;Y65T69;M;;2
2004-W01;CH063;Y70T74;T;;1
2004-W01;CH063;Y70T74;M;;1
2004-W01;CH063;Y75T79;T;;1
2004-W01;CH063;Y75T79;M;;1
2004-W01;CH063;Y80T84;T;;4
2004-W01;CH063;Y80T84;F;;2
2004-W01;CH063;Y80T84;M;;2
2004-W01;CH063;Y85T89;T;;5
2004-W01;CH063;Y85T89;F;;1
2004-W01;CH063;Y85T89;M;;4
2004-W01;CH063;Y_GE90;T;;3
